dimension_id,dimension_name,option_a_id,option_a_display,option_b_id,option_b_display,choice,confidence,reasoning,high_pole_description_a,high_pole_description_b,swap_consistent
1,Action vs. Character-Driven,10,GoldenEye (1995),3,Grumpier Old Men (1995),B,clear,"Option A, 'GoldenEye', is heavily action-oriented with numerous high-stakes action sequences and a focus on espionage thrills, placing it closer to the low pole. Option B, 'Grumpier Old Men', emphasizes character relationships and emotional development, aligning more closely with the high pole.",low pole - action-driven,high pole - character-driven,True
1,Action vs. Character-Driven,14,Nixon (1995),49,When Night Is Falling (1995),A,marginal,"Option A, 'Nixon', focuses heavily on the character development of Richard Nixon, exploring his psychological depth and political journey, placing it closer to the high pole. Option B, 'When Night Is Falling', also emphasizes character-driven elements but through a romantic lens, making it slightly less intense in terms of psychological depth compared to 'Nixon'.",deeply character-driven,moderately character-driven,False
1,Action vs. Character-Driven,17,Sense and Sensibility (1995),35,Carrington (1995),A,marginal,"Both 'Sense and Sensibility' and 'Carrington' focus heavily on character development and emotional depth rather than action sequences. However, 'Sense and Sensibility' may have a slight edge in its detailed exploration of personal relationships and societal norms.",strongly character-driven,character-driven,False
1,Action vs. Character-Driven,18,Four Rooms (1995),13,Balto (1995),A,marginal,"Four Rooms focuses more on quirky characters and absurd situations, leaning towards character-driven elements despite its comedic nature. Balto, while having some character development, is more action-oriented with its focus on a perilous journey and overcoming obstacles.",moderately character-driven,slightly action-driven,False
1,Action vs. Character-Driven,20,Money Train (1995),50,"Usual Suspects, The (1995)",B,marginal,"Money Train focuses more on action and heist elements with some character interaction, while The Usual Suspects centers around a complex narrative and character deception, leaning more towards character-driven storytelling.",moderately action-oriented,more character-focused,True
1,Action vs. Character-Driven,15,Cutthroat Island (1995),44,Mortal Kombat (1995),A,marginal,"Both 'Cutthroat Island' and 'Mortal Kombat' are primarily action-driven films with less emphasis on character development. However, 'Cutthroat Island' includes some elements of romance and interpersonal relationships, giving it a slight edge towards the character-driven side compared to 'Mortal Kombat', which focuses heavily on combat and action sequences.",slightly character-focused,heavily action-focused,True
1,Action vs. Character-Driven,19,Ace Ventura: When Nature Calls (1995),11,"American President, The (1995)",B,clear,"Option A, 'Ace Ventura: When Nature Calls', focuses primarily on slapstick humor and zany antics, lacking significant character development. Option B, 'The American President', delves into the personal and political struggles of its characters, offering deeper psychological insights and character arcs.",low on character-driven elements,higher on character-driven elements,True
1,Action vs. Character-Driven,16,Casino (1995),49,When Night Is Falling (1995),A,marginal,"Casino (1995) focuses heavily on character development and the psychological depth of its main characters, particularly Sam 'Ace' Rothstein, while When Night Is Falling (1995) also emphasizes character-driven storytelling but with a narrower focus on the emotional journey of the protagonist and her relationships.",strongly character-driven,moderately character-driven,False
1,Action vs. Character-Driven,22,Copycat (1995),9,Sudden Death (1995),A,clear,"Option A, 'Copycat', involves significant character development and psychological depth, particularly through the protagonist's confrontation with her past. Option B, 'Sudden Death', is primarily focused on high-stakes action sequences and lacks substantial character-driven elements.",character-driven with psychological depth,action-packed with minimal character focus,True
1,Action vs. Character-Driven,2,Jumanji (1995),49,When Night Is Falling (1995),B,clear,"Option A, 'Jumanji', includes elements of adventure and fantasy that involve high-stakes scenarios, but it also contains moments of character interaction and growth. Option B, 'When Night Is Falling', focuses primarily on the emotional and psychological journey of its characters, making it more character-driven.",moderately action-oriented with some character development,strongly character-driven with deep psychological exploration,True
1,Action vs. Character-Driven,25,Leaving Las Vegas (1995),5,Father of the Bride Part II (1995),A,clear,"Option A, 'Leaving Las Vegas', focuses heavily on the psychological and emotional journeys of its characters, making it highly character-driven. In contrast, Option B, 'Father of the Bride Part II', is more about situational comedy and family dynamics, with less emphasis on deep character development.",highly character-driven,moderately character-driven,True
