dimension_id,dimension_name,option_a_id,option_a_display,option_b_id,option_b_display,choice,confidence,reasoning,high_pole_description_a,high_pole_description_b,swap_consistent
2,Emotional Depth,33,Wings of Courage (1995),3,Grumpier Old Men (1995),A,clear,"Option A, 'Wings of Courage', explores themes of courage, passion, and the pursuit of dreams, indicating a deeper emotional landscape compared to Option B. 'Grumpier Old Men' focuses more on comedy and light-hearted rivalry, with less emphasis on profound emotional exploration.",moderately towards the high pole,closer to the low pole,True
2,Emotional Depth,34,Babe (1995),14,Nixon (1995),B,clear,"Option A, 'Babe', explores emotional themes such as friendship, acceptance, and self-belief, but in a relatively straightforward manner suitable for children. Option B, 'Nixon', delves into the complex emotional landscape of a historical figure, exploring ambition, power, and personal turmoil in a nuanced way.",moderately towards the high pole,strongly towards the high pole,True
2,Emotional Depth,35,Carrington (1995),27,Now and Then (1995),A,marginal,"Option A, 'Carrington', explores deep emotional themes through its portrayal of complex relationships and personal struggles within a societal context, indicating a higher emotional depth. Option B, 'Now and Then', also touches on emotional themes but focuses more on nostalgia and the evolution of friendships over time, which is still emotionally rich but perhaps less complex than 'Carrington'.",emotionally profound,emotionally resonant,True
2,Emotional Depth,36,Dead Man Walking (1995),23,Assassins (1995),A,clear,"Option A, 'Dead Man Walking', delves deeply into themes of redemption, compassion, and justice, exploring the complex emotional journeys of its characters. In contrast, Option B, 'Assassins', focuses more on action and intrigue, with less emphasis on deep emotional exploration.",near the high pole,near the low pole,True
2,Emotional Depth,37,Across the Sea of Time (1995),18,Four Rooms (1995),A,clear,"Option A, 'Across the Sea of Time', explores the emotional journey of an immigrant, touching upon themes of family, culture, and personal growth, which suggests a deeper emotional landscape. In contrast, Option B, 'Four Rooms', focuses on dark humor and absurd situations, which are less likely to delve into deep emotional themes.",moderately towards the high pole,towards the low pole,True
2,Emotional Depth,39,Clueless (1995),5,Father of the Bride Part II (1995),A,marginal,"Clueless explores deeper emotional themes such as self-discovery and empathy, making it more emotionally rich than Father of the Bride Part II, which focuses more on situational comedy and less on deep emotional exploration.",moderately towards the high pole,closer to the low pole,True
2,Emotional Depth,40,"Cry, the Beloved Country (1995)",20,Money Train (1995),A,clear,"Option A, 'Cry, the Beloved Country', delves deeply into themes of forgiveness, reconciliation, and hope within the context of apartheid, showcasing rich emotional landscapes. In contrast, Option B, 'Money Train', focuses more on action and comedy elements, with less emphasis on exploring deep emotional themes.",near the high pole,near the low pole,True
2,Emotional Depth,42,Dead Presidents (1995),7,Sabrina (1995),A,clear,"Option A, 'Dead Presidents', explores deeper emotional themes related to the impact of war, racial discrimination, and societal challenges, which gives it a higher emotional depth compared to Option B, 'Sabrina'. 'Sabrina' focuses more on romantic comedy elements and personal transformation, which are less complex emotionally.",Moderately towards the high pole,Near the low pole,False
2,Emotional Depth,45,To Die For (1995),43,Restoration (1995),B,marginal,"Option A, 'To Die For', delves into the darker aspects of human ambition and manipulation, offering a complex look at the emotional toll of such actions. Option B, 'Restoration', explores deeper historical and emotional layers, including love, betrayal, and the complexities of power dynamics in a tumultuous period.",moderately deep emotions,deeply complex emotions,True
2,Emotional Depth,47,Seven (a.k.a. Se7en) (1995),42,Dead Presidents (1995),A,clear,"Seven explores deep emotional themes through its intricate plot and character development, particularly in the relationship between the two detectives and their moral dilemmas. Dead Presidents also touches on significant emotional themes such as the impact of war and societal issues, but it does so in a less introspective manner compared to Seven.",Explores deep emotional themes,Touches on significant emotional themes,False
2,Emotional Depth,48,Pocahontas (1995),28,Persuasion (1995),B,clear,"Pocahontas explores emotional themes such as love and cultural conflict but within a more simplified narrative structure typical of children's films. Persuasion, however, delves deeper into nuanced emotions and societal pressures, offering a richer exploration of its characters' internal conflicts.",moderately deep emotions,deeply complex emotions,True
2,Emotional Depth,50,"Usual Suspects, The (1995)",38,It Takes Two (1995),A,clear,"Option A, 'The Usual Suspects', explores deeper emotional themes through its complex narrative and character development, particularly around deception and trust. In contrast, Option B, 'It Takes Two', focuses more on light-hearted family values and comedic situations, with less emphasis on profound emotional exploration.",moderately towards the high pole,closer to the low pole,True
2,Emotional Depth,6,Heat (1995),12,Dracula: Dead and Loving It (1995),A,clear,"Heat (1995) delves into the psychological and emotional complexities of its main characters, exploring themes of obsession, duty, and personal cost, placing it higher on the emotional depth scale. In contrast, Dracula: Dead and Loving It focuses primarily on comedic elements and parody, lacking substantial exploration of deep emotions.",moderately towards the high pole,near the low pole,True
2,Emotional Depth,8,Tom and Huck (1995),29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",B,clear,"Option A, 'Tom and Huck', explores themes of friendship and loyalty but within a more straightforward narrative typical of its genre and target audience. Option B, 'City of Lost Children', delves deeper into complex emotions and themes such as loss and wonder, set against a surreal and dystopian backdrop.",moderately shallow emotions,relatively deep emotions,True
2,Emotional Depth,9,Sudden Death (1995),43,Restoration (1995),B,clear,"Option A, 'Sudden Death', focuses primarily on action and suspense, with less emphasis on exploring deep emotional themes or complex character relationships. In contrast, Option B, 'Restoration', delves into the emotional and psychological journey of its protagonist, exploring themes of love, betrayal, and the complexities of power dynamics.",near the low pole,closer to the high pole,True
2,Emotional Depth,1,Toy Story (1995),50,"Usual Suspects, The (1995)",A,marginal,"Toy Story explores deep themes of friendship and loyalty between its characters, providing a rich emotional landscape despite its animated format. In contrast, The Usual Suspects focuses more on plot twists and mystery, with less emphasis on deep emotional exploration.",moderately towards the high pole,closer to the low pole,False
2,Emotional Depth,10,GoldenEye (1995),19,Ace Ventura: When Nature Calls (1995),A,marginal,"Option A, 'GoldenEye', while primarily an action film, does touch upon deeper emotional themes through its characters' motivations and relationships, though not extensively. Option B, 'Ace Ventura: When Nature Calls', focuses heavily on slapstick comedy and lacks significant exploration of deep emotions or complex relationships.",somewhat shallow but with minor emotional depth,extremely shallow emotions,True
